id,artifact_id,group_id,version,signature,method
com.capacitorjs+geolocation,com.capacitorjs,geolocation,1.0.2,Lcom/google/android/gms/location/FusedLocationProviderClient;->requestLocationUpdates,[Lcom/capacitorjs/plugins/geolocation/Geolocation; requestLocationUpdates (Z I Z Lcom/capacitorjs/plugins/geolocation/LocationResultCallback;)V]
com.capacitorjs+geolocation,com.capacitorjs,geolocation,1.1.0,Lcom/google/android/gms/location/FusedLocationProviderClient;->requestLocationUpdates,[Lcom/capacitorjs/plugins/geolocation/Geolocation; requestLocationUpdates (Z I Z Lcom/capacitorjs/plugins/geolocation/LocationResultCallback;)V]
com.capacitorjs+geolocation,com.capacitorjs,geolocation,1.3.0,Lcom/google/android/gms/location/FusedLocationProviderClient;->requestLocationUpdates,[Lcom/capacitorjs/plugins/geolocation/Geolocation; requestLocationUpdates (Z I Z Lcom/capacitorjs/plugins/geolocation/LocationResultCallback;)V]
com.capacitorjs+geolocation,com.capacitorjs,geolocation,1.3.0,Landroid/location/LocationManager;->getLastKnownLocation,[Lcom/capacitorjs/plugins/geolocation/Geolocation; getLastLocation (I)Landroid/location/Location;]
com.capacitorjs+geolocation,com.capacitorjs,geolocation,1.3.1,Lcom/google/android/gms/location/FusedLocationProviderClient;->requestLocationUpdates,[Lcom/capacitorjs/plugins/geolocation/Geolocation; requestLocationUpdates (Z I Z Lcom/capacitorjs/plugins/geolocation/LocationResultCallback;)V]
com.capacitorjs+geolocation,com.capacitorjs,geolocation,1.3.1,Landroid/location/LocationManager;->getLastKnownLocation,[Lcom/capacitorjs/plugins/geolocation/Geolocation; getLastLocation (I)Landroid/location/Location;]
com.chenli.pay+pay,com.chenli.pay,pay,1.3.0,Landroid/location/LocationManager;->getLastKnownLocation,"[Lcom/unionpay/utils/e; d (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/utils/e; d (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/mobile/android/utils/f; g (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/utils/e; d (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/mobile/android/utils/f; g (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/mobile/android/utils/f; g (Landroid/content/Context;)Landroid/location/Location;]"
com.chl.pay+pay,com.chl.pay,pay,1.0.0,Landroid/location/LocationManager;->getLastKnownLocation,"[Lcom/unionpay/utils/e; d (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/utils/e; d (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/mobile/android/utils/f; g (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/utils/e; d (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/mobile/android/utils/f; g (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/mobile/android/utils/f; g (Landroid/content/Context;)Landroid/location/Location;]"
com.chl.pay+pay,com.chl.pay,pay,1.0.1,Landroid/location/LocationManager;->getLastKnownLocation,"[Lcom/unionpay/utils/e; d (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/utils/e; d (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/mobile/android/utils/f; g (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/utils/e; d (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/mobile/android/utils/f; g (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/mobile/android/utils/f; g (Landroid/content/Context;)Landroid/location/Location;]"
com.chl.pay+pay,com.chl.pay,pay,1.0.2,Landroid/location/LocationManager;->getLastKnownLocation,"[Lcom/unionpay/utils/e; d (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/mobile/android/utils/f; g (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/mobile/android/utils/f; g (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/utils/e; d (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/utils/e; d (Landroid/content/Context;)Landroid/location/Location;, Lcom/unionpay/mobile/android/utils/f; g (Landroid/content/Context;)Landroid/location/Location;]"
