id,artifact_id,group_id,version,signature,method
com.tianjianshi1989.maven+lib_android_utils_code,com.tianjianshi1989.maven,lib_android_utils_code,0.0.9,Landroid/telephony/SmsManager;->sendTextMessage,"[Lcom/wdz/core/utilscode/util/PhoneUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V, Lcom/wdz/core/utilscode/util/PhoneUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V]"
com.tianjianshi1989.maven+lib_android_utils_code,com.tianjianshi1989.maven,lib_android_utils_code,0.1.0,Landroid/telephony/SmsManager;->sendTextMessage,"[Lcom/wdz/core/utilscode/util/PhoneUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V, Lcom/wdz/core/utilscode/util/PhoneUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V]"
com.truebanana.androidkit+android-kit,com.truebanana.androidkit,android-kit,0.6.0,Landroid/telephony/SmsManager;->sendMultipartTextMessage,[Lcom/truebanana/sms/SMSUtils; sendSMS (Landroid/content/Context; Ljava/lang/String; Ljava/lang/String; Ljava/lang/String; Lcom/truebanana/sms/SMSStatusListener;)V]
com.truebanana.androidkit+android-kit,com.truebanana.androidkit,android-kit,0.6.0,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/truebanana/sms/SMSUtils; sendSMS (Landroid/content/Context; Ljava/lang/String; Ljava/lang/String; Ljava/lang/String; Lcom/truebanana/sms/SMSStatusListener;)V]
com.truebanana.androidkit+android-kit,com.truebanana.androidkit,android-kit,0.6.1,Landroid/telephony/SmsManager;->sendMultipartTextMessage,[Lcom/truebanana/sms/SMSUtils; sendSMS (Landroid/content/Context; Ljava/lang/String; Ljava/lang/String; Ljava/lang/String; Lcom/truebanana/sms/SMSStatusListener;)V]
com.truebanana.androidkit+android-kit,com.truebanana.androidkit,android-kit,0.6.1,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/truebanana/sms/SMSUtils; sendSMS (Landroid/content/Context; Ljava/lang/String; Ljava/lang/String; Ljava/lang/String; Lcom/truebanana/sms/SMSStatusListener;)V]
com.truebanana.androidkit+android-kit,com.truebanana.androidkit,android-kit,0.6.2,Landroid/telephony/SmsManager;->sendMultipartTextMessage,[Lcom/truebanana/sms/SMSUtils; sendSMS (Landroid/content/Context; Ljava/lang/String; Ljava/lang/String; Ljava/lang/String; Lcom/truebanana/sms/SMSStatusListener;)V]
com.truebanana.androidkit+android-kit,com.truebanana.androidkit,android-kit,0.6.2,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/truebanana/sms/SMSUtils; sendSMS (Landroid/content/Context; Ljava/lang/String; Ljava/lang/String; Ljava/lang/String; Lcom/truebanana/sms/SMSStatusListener;)V]
com.westtabs.onsmsv+onsmsv,com.westtabs.onsmsv,onsmsv,1.0.1,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/chanlapp/westtabs/onsmsv/VerificationActivity; sendVerificationCode (Ljava/lang/String;)V]
com.westtabs.onsmsv+onsmsv,com.westtabs.onsmsv,onsmsv,1.0.2,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/chanlapp/westtabs/onsmsv/VerificationActivity; sendVerificationCode (Ljava/lang/String;)V]
