id,artifact_id,group_id,version,signature,method
io.github.wonderandroid+common,io.github.wonderandroid,common,1.0.5.5,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lcom/wonder/common/activity/BrowserActivity; onCreate (Landroid/os/Bundle;)V]
io.github.wonderandroid+common,io.github.wonderandroid,common,1.3.2.2.1,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lcom/wonder/common/activity/BrowserActivity; onCreate (Landroid/os/Bundle;)V]
io.github.wonderandroid+common,io.github.wonderandroid,common,1.3.2.2.2,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lcom/wonder/common/activity/BrowserActivity; onCreate (Landroid/os/Bundle;)V]
io.github.yidun+captcha,io.github.yidun,captcha,1.2.1,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lcom/netease/nis/captcha/CaptchaWebView; a ()V]
io.github.yidun+captcha,io.github.yidun,captcha,1.2.1,Landroid.webkit.WebView;->addJavascriptInterface,[Lcom/netease/nis/captcha/b; d ()V]
io.github.yidun+captcha,io.github.yidun,captcha,3.2.2,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lcom/netease/nis/captcha/CaptchaWebView; a ()V]
io.github.yidun+captcha,io.github.yidun,captcha,3.2.2,Landroid.webkit.WebView;->addJavascriptInterface,[Lcom/netease/nis/captcha/b; d ()V]
io.github.yidun+captcha,io.github.yidun,captcha,3.4.1.1,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcom/netease/nis/captcha/Captcha$b; onCancel (Landroid/content/DialogInterface;)V, Lcom/netease/nis/captcha/CaptchaWebView; b ()V]"
io.github.yidun+captcha,io.github.yidun,captcha,3.4.1.1,Landroid.webkit.WebView;->addJavascriptInterface,[Lcom/netease/nis/captcha/a; e ()V]
io.github.yidun+captcha,io.github.yidun,captcha,3.4.2,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcom/netease/nis/captcha/Captcha$b; onCancel (Landroid/content/DialogInterface;)V, Lcom/netease/nis/captcha/CaptchaWebView; b ()V]"
io.github.yidun+captcha,io.github.yidun,captcha,3.4.2,Landroid.webkit.WebView;->addJavascriptInterface,[Lcom/netease/nis/captcha/a; e ()V]
io.github.yyxxgame.sdk+qingshi-gamesdk-billing,io.github.yyxxgame.sdk,qingshi-gamesdk-billing,2.0.0-alpah1,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lcn/qingshi/gamesdk/billing/b/a; b (Landroid/content/Context;)V]
io.github.yyxxgame.sdk+qingshi-gamesdk-billing,io.github.yyxxgame.sdk,qingshi-gamesdk-billing,2.0.0-alpah1,Landroid.webkit.WebView;->addJavascriptInterface,[Lcn/qingshi/gamesdk/billing/b/a; b (Landroid/content/Context;)V]
io.github.yyxxgame.sdk+qingshi-gamesdk-billing,io.github.yyxxgame.sdk,qingshi-gamesdk-billing,2.0.0-alpah2,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lcn/qingshi/gamesdk/billing/b/a; b (Landroid/content/Context;)V]
io.github.yyxxgame.sdk+qingshi-gamesdk-billing,io.github.yyxxgame.sdk,qingshi-gamesdk-billing,2.0.0-alpah2,Landroid.webkit.WebView;->addJavascriptInterface,[Lcn/qingshi/gamesdk/billing/b/a; b (Landroid/content/Context;)V]
io.github.yyxxgame.sdk+qingshi-gamesdk-billing,io.github.yyxxgame.sdk,qingshi-gamesdk-billing,2.0.3,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lcn/qingshi/gamesdk/billing/ui/a; b (Landroid/content/Context;)V]
io.github.yyxxgame.sdk+qingshi-gamesdk-billing,io.github.yyxxgame.sdk,qingshi-gamesdk-billing,2.0.3,Landroid.webkit.WebView;->addJavascriptInterface,[Lcn/qingshi/gamesdk/billing/ui/a; b (Landroid/content/Context;)V]
io.github.yyxxgame.sdk+qingshi-gamesdk-billing,io.github.yyxxgame.sdk,qingshi-gamesdk-billing,2.0.4,Landroid.webkit.WebSettings;->setJavaScriptEnabled,[Lcn/qingshi/gamesdk/billing/ui/a; b (Landroid/content/Context;)V]
io.github.yyxxgame.sdk+qingshi-gamesdk-billing,io.github.yyxxgame.sdk,qingshi-gamesdk-billing,2.0.4,Landroid.webkit.WebView;->addJavascriptInterface,[Lcn/qingshi/gamesdk/billing/ui/a; b (Landroid/content/Context;)V]
io.github.yyxxgame.sdk+qingshi-gamesdk-core,io.github.yyxxgame.sdk,qingshi-gamesdk-core,2.0.0-alpah1,Landroid.webkit.WebSettings;->setJavaScriptEnabled,"[Lcn/qingshi/gamesdk/core/impl/floating/a; a (Landroid/content/Context;)V, Lcom/mobile/auth/gatewayauth/activity/AuthWebVeiwActivity; onCreate (Landroid/os/Bundle;)V, Lcn/qingshi/gamesdk/core/ui/dialog/LoginNoticeDialog; a (Landroid/content/Context; Ljava/lang/String;)V, Lcn/qingshi/gamesdk/core/ui/dialog/PrivacyDialog; b (Landroid/content/Context;)V, Lcom/cmic/sso/sdk/widget/a; c ()V, Lcn/qingshi/gamesdk/core/ui/dialog/ServiceDialog; b (Landroid/content/Context;)V, Lcn/qingshi/gamesdk/core/ui/dialog/ForgetPwdDialog; b (Landroid/content/Context;)V]"
io.github.yyxxgame.sdk+qingshi-gamesdk-core,io.github.yyxxgame.sdk,qingshi-gamesdk-core,2.0.0-alpah1,Landroid.webkit.WebView;->addJavascriptInterface,"[Lcn/qingshi/gamesdk/core/ui/dialog/ServiceDialog; b (Landroid/content/Context;)V, Lcn/qingshi/gamesdk/core/impl/floating/a; a (Landroid/content/Context;)V, Lcn/qingshi/gamesdk/core/ui/dialog/PrivacyDialog; b (Landroid/content/Context;)V, Lcn/qingshi/gamesdk/core/ui/dialog/ForgetPwdDialog; b (Landroid/content/Context;)V]"
