id,artifact_id,group_id,version,permission,api,method
com.yodo1+advert,com.yodo1,advert,1.0.5,['android.permission.WAKE_LOCK'],Landroid/media/MediaPlayer; pause ()V,"[Lcom/adcolony/sdk/ay; f ()Z, Lcom/adcolony/sdk/ac; e (Lcom/adcolony/sdk/ad;)V, Lcom/adcolony/sdk/ac; a ()V, Lcom/facebook/ads/internal/view/c/c/b; a (Z)V, Lcom/facebook/ads/internal/view/c/c/b; onCompletion (Landroid/media/MediaPlayer;)V, Lcom/mobvista/msdk/playercommon/VideoFeedsPlayer; pause ()V, Lcom/chartboost/sdk/impl/am; b ()V, Lcom/adcolony/sdk/ac; b (Lcom/adcolony/sdk/ad;)V, Lcom/mobvista/msdk/playercommon/VideoNativePlayer; pause ()V, Lcom/chartboost/sdk/impl/al; b ()V]"
com.yodo1+advert,com.yodo1,advert,1.0.5,['android.permission.WAKE_LOCK'],Landroid/media/MediaPlayer; start ()V,"[Lcom/adcolony/sdk/ay; e ()Z, Lcom/chartboost/sdk/impl/al; a ()V, Lcom/mobvista/msdk/playercommon/VideoNativePlayer; onPrepared (Landroid/media/MediaPlayer;)V, Lcom/mobvista/msdk/playercommon/VideoNativePlayer$5; onSeekComplete (Landroid/media/MediaPlayer;)V, Lcom/mobvista/msdk/playercommon/VideoNativePlayer; start (I)V, Lcom/chartboost/sdk/impl/am; a ()V, Lcom/mobvista/msdk/playercommon/VideoFeedsPlayer; start ()V, Lcom/mobvista/msdk/playercommon/VideoFeedsPlayer$7; onSeekComplete (Landroid/media/MediaPlayer;)V, Lcom/tapjoy/mraid/view/MraidView$4$1; onPrepared (Landroid/media/MediaPlayer;)V, Lcom/adcolony/sdk/ac; c (Lcom/adcolony/sdk/ad;)V, Lcom/mobvista/msdk/playercommon/VideoFeedsPlayer$5; onSeekComplete (Landroid/media/MediaPlayer;)V, Lcom/adcolony/sdk/ay; e ()Z, Lcom/mobvista/msdk/playercommon/VideoFeedsPlayer; start (I)V, Lcom/mobvista/msdk/playercommon/VideoNativePlayer; start ()V, Lcom/facebook/ads/internal/view/c/c/b; a (Lcom/facebook/ads/VideoStartReason;)V, Lcom/adcolony/sdk/ac; b ()V]"
com.yodo1+advert,com.yodo1,advert,1.0.5,['android.permission.WAKE_LOCK'],Landroid/media/MediaPlayer; reset ()V,"[Lcom/mobvista/msdk/playercommon/VideoFeedsPlayer; initMediaPlayer (Ljava/lang/String; Landroid/view/View; Lcom/mobvista/msdk/playercommon/VideoFeedsPlayerListener;)Z, Lcom/facebook/ads/internal/view/c/c/b; c ()V, Lcom/facebook/ads/internal/view/c/c/b; setup (Landroid/net/Uri;)V, Lcom/chartboost/sdk/impl/am; a (Z)V, Lcom/mobvista/msdk/playercommon/VideoFeedsPlayer; setDataSource ()V, Lcom/mobvista/msdk/playercommon/VideoFeedsPlayer; initMediaPlayer (Ljava/lang/String; Landroid/view/View; Lcom/mobvista/msdk/playercommon/VideoFeedsPlayerListener;)Z, Lcom/facebook/ads/internal/view/c/c/b; e ()V, Lcom/chartboost/sdk/impl/al; a (Z)V]"
com.yodo1+advert,com.yodo1,advert,1.0.5,['android.permission.ACCESS_NETWORK_STATE'],Landroid/net/ConnectivityManager; getActiveNetworkInfo ()Landroid/net/NetworkInfo;,"[Lcom/ironsource/mediationsdk/utils/GeneralPropertiesWorker; getConnectionType ()Ljava/lang/String;, Lcom/ironsource/environment/NetworkStateReceiver; checkAndSetState ()Z, Lcom/chartboost/sdk/impl/ac; d (Landroid/content/Context;)Ljava/lang/Integer;, Lcom/mobvista/msdk/videocommon/download/CampaignDownLoadTask; e ()V, Lcom/yodo1/advert/c/a; b (Landroid/content/Context;)Z, Lcom/ironsource/environment/ConnectivityService; getConnectionType (Landroid/content/Context;)Ljava/lang/String;, Lcom/unity3d/ads/connectivity/ConnectivityMonitor; connectionStatusChanged ()V, Lcom/chartboost/sdk/impl/ac; a (Landroid/content/Context;)V, Lcom/ironsource/mediationsdk/utils/IronSourceUtils; isNetworkConnected (Landroid/content/Context;)Z, Lcom/tapjoy/TapjoyConnectCore; getConnectionType ()Ljava/lang/String;, Lcom/tapjoy/TapjoyConnectCore; getConnectionType ()Ljava/lang/String;, Lcom/mobvista/msdk/base/utils/CommonUtil; isWifiConnect (Landroid/content/Context;)Z, Lcom/tapjoy/TJAdUnit$a; a ()Z, Lcom/mobvista/msdk/base/utils/CommonDeviceUtil; getNetworkType (Landroid/content/Context;)I, Lcom/ironsource/environment/ConnectivityService; isConnected (Landroid/content/Context;)Z, Lcom/mobvista/msdk/videocommon/download/NetStateOnReceive; onReceive (Landroid/content/Context; Landroid/content/Intent;)V, Lcom/adcolony/sdk/ah; a ()Z, Lcom/yodo1/d/a/a/c/e; b (Landroid/content/Context;)Ljava/lang/String;, Lcom/unity3d/ads/device/Device; isActiveNetworkConnected ()Z, Lcom/unity3d/ads/connectivity/ConnectivityChangeReceiver; onReceive (Landroid/content/Context; Landroid/content/Intent;)V, Lcom/facebook/ads/internal/h/e; d ()V, Lcom/vungle/publisher/sv; a ()Lcom/vungle/publisher/sy;, Lcom/unity3d/ads/device/Device; isUsingWifi ()Z, Lcom/vungle/publisher/qw; d ()Lcom/google/a/m;, Lcom/facebook/ads/internal/f/a; c (Landroid/content/Context;)V, Lcom/mobvista/msdk/base/common/net/CommonNetConnectManager; isNetworkConnected ()Z, Lcom/mobvista/msdk/base/common/net/CommonNetConnectManager; checkNetworkType ()V, Lcom/applovin/impl/sdk/af; a (Landroid/content/Context;)Landroid/net/NetworkInfo;, Lcom/unity3d/ads/device/Device; isUsingWifi ()Z, Lcom/adcolony/sdk/ah; b ()Z, Lcom/tapjoy/mraid/controller/Network; getNetwork ()Ljava/lang/String;, Lcom/ironsource/mediationsdk/server/ServerURL; getConnectionTypeForInit (Landroid/content/Context;)Ljava/lang/String;, Lcom/tapjoy/TapjoyConnectCore; getConnectionType ()Ljava/lang/String;, Lcom/tapjoy/TapjoyConnectCore; getConnectionSubType ()Ljava/lang/String;, Lcom/unity3d/ads/connectivity/ConnectivityMonitor; initConnectionStatus ()V, Lcom/mobvista/msdk/base/utils/CommonUtil; isNetConnect (Landroid/content/Context;)Z, Lcom/mobvista/msdk/videocommon/download/CampaignDownLoadTask; e ()V, Lcom/facebook/ads/internal/k/a/a; c (Landroid/content/Context;)Lcom/facebook/ads/internal/k/a/a$a;]"
com.yodo1+advert,com.yodo1,advert,1.0.5,['android.permission.ACCESS_NETWORK_STATE'],Landroid/net/ConnectivityManager; getNetworkInfo (I)Landroid/net/NetworkInfo;,"[Lcom/ironsource/environment/ConnectivityService; isConnectedMobile (Landroid/content/Context;)Z, Lcom/ironsource/environment/ConnectivityService; isConnectedWifi (Landroid/content/Context;)Z]"
com.yodo1+advert,com.yodo1,advert,1.0.5,['android.permission.ACCESS_NETWORK_STATE'],Landroid/net/ConnectivityManager; isActiveNetworkMetered ()Z,"[Lcom/vungle/publisher/qw; d ()Lcom/google/a/m;, Lcom/vungle/publisher/sv; b ()Z]"
com.yodo1+advert,com.yodo1,advert,1.0.5,['android.permission.ACCESS_NETWORK_STATE'],Landroid/net/ConnectivityManager; getAllNetworkInfo ()[Landroid/net/NetworkInfo;,[Lcom/yodo1/b/h/i; a (Lcom/yodo1/b/h/i$a;)Z]
com.yodo1+advert,com.yodo1,advert,1.0.5,['android.permission.WAKE_LOCK'],Landroid/widget/VideoView; setVideoPath (Ljava/lang/String;)V,[Lcom/tapjoy/TJAdUnit$5; run ()V]
com.yodo1+advert,com.yodo1,advert,1.0.5,['android.permission.WAKE_LOCK'],Landroid/widget/VideoView; stopPlayback ()V,"[Lcom/vungle/publisher/op; u ()V, Lcom/tapjoy/mraid/view/MraidView; onDetachedFromWindow ()V, Lcom/tapjoy/TJAdUnit$8; run ()V, Lcom/tapjoy/mraid/view/MraidView; videoViewCleanup ()V]"
com.yodo1+advert,com.yodo1,advert,1.0.5,['android.permission.WAKE_LOCK'],Landroid/widget/VideoView; pause ()V,"[Lcom/tapjoy/TJAdUnit; pauseVideo ()Z, Lcom/unity3d/ads/video/VideoPlayerView; pause ()V, Lcom/vungle/publisher/op; g ()V, Lcom/vungle/publisher/op; h ()V]"
com.yodo1+advert,com.yodo1,advert,1.0.5,['android.permission.WAKE_LOCK'],Landroid/widget/VideoView; start ()V,"[Lcom/vungle/publisher/op; g ()V, Lcom/tapjoy/TJAdUnit; playVideo ()Z, Lcom/tapjoy/mraid/view/MraidView$4; onShowCustomView (Landroid/view/View; Landroid/webkit/WebChromeClient$CustomViewCallback;)V, Lcom/vungle/publisher/op; g ()V]"
com.yodo1+advert,com.yodo1,advert,1.0.5,['android.permission.WAKE_LOCK'],Landroid/widget/VideoView; setVideoURI (Landroid/net/Uri;)V,[Lcom/vungle/publisher/op; onActivityCreated (Landroid/os/Bundle;)V]
com.yodo1+advert,com.yodo1,advert,1.0.5,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.READ_PHONE_STATE']",Landroid/telephony/TelephonyManager; listen (Landroid/telephony/PhoneStateListener; I)V,"[Lcom/chartboost/sdk/CBImpressionActivity; onStop ()V, Lcom/chartboost/sdk/CBImpressionActivity; onStart ()V]"
com.yodo1+advert,com.yodo1,advert,1.0.5,['android.permission.READ_PHONE_STATE'],Landroid/telephony/TelephonyManager; getDeviceId ()Ljava/lang/String;,"[Lcom/yodo1/d/a/a/c/e; c (Landroid/content/Context;)Ljava/lang/String;, Lcom/mobvista/msdk/base/utils/CommonDeviceUtil; getIMEI (Landroid/content/Context;)Ljava/lang/String;]"
com.yodo1+advert,com.yodo1,advert,1.0.5,['android.permission.READ_PHONE_STATE'],Landroid/telephony/TelephonyManager; getSubscriberId ()Ljava/lang/String;,"[Lcom/mobvista/msdk/base/utils/CommonUtil; getPhoneImsi (Landroid/content/Context;)Ljava/lang/String;, Lcom/yodo1/d/a/a/c/e; d (Landroid/content/Context;)Ljava/lang/String;]"
com.yodo1+advert,com.yodo1,advert,1.0.5,['android.permission.GET_TASKS'],Landroid/app/ActivityManager; getRunningTasks (I)Ljava/util/List;,[Lcom/facebook/ads/internal/k/h; a (Landroid/content/Context;)Z]
com.yodo1+advert,com.yodo1,advert,1.0.5,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; getLastKnownLocation (Ljava/lang/String;)Landroid/location/Location;,"[Lcom/moat/analytics/mobile/vng/o; f ()Landroid/location/Location;, Lcom/moat/analytics/mobile/vng/o; f ()Landroid/location/Location;, Lcom/moat/analytics/mobile/vng/o; f ()Landroid/location/Location;, Lcom/tapjoy/mraid/controller/MraidLocation; getLocation ()Ljava/lang/String;, Lcom/vungle/publisher/env/AndroidDevice; u ()Lcom/google/a/m;, Lcom/mobvista/msdk/base/utils/a; b ()Landroid/location/Location;, Lcom/ironsource/environment/LocationService; getLastLocation (Landroid/content/Context;)Landroid/location/Location;, Lcom/moat/analytics/mobile/iro/k; ʻ ()Landroid/location/Location;, Lcom/ironsource/mediationsdk/utils/GeneralPropertiesWorker; getLastKnownLocation ()[D, Lcom/mobvista/msdk/base/utils/a; b ()Landroid/location/Location;, Lcom/moat/analytics/mobile/iro/k; ʻ ()Landroid/location/Location;, Lcom/moat/analytics/mobile/iro/k; ʻ ()Landroid/location/Location;, Lcom/moat/analytics/mobile/vng/o; f ()Landroid/location/Location;, Lcom/moat/analytics/mobile/iro/k; ʻ ()Landroid/location/Location;]"
com.yodo1+advert,com.yodo1,advert,1.0.5,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; isProviderEnabled (Ljava/lang/String;)Z,"[Lcom/ironsource/environment/LocationService; locationServicesEnabled (Landroid/content/Context;)Z, Lcom/moat/analytics/mobile/iro/k; ˋॱ ()Z, Lcom/moat/analytics/mobile/vng/o; m ()Z, Lcom/moat/analytics/mobile/vng/o; l ()Z, Lcom/moat/analytics/mobile/iro/k; ॱˋ ()Z, Lcom/ironsource/environment/LocationService; locationServicesEnabled (Landroid/content/Context;)Z, Lcom/ironsource/environment/LocationService; getPreciseLocation (Landroid/content/Context; Lcom/ironsource/environment/LocationService$ISLocationListener;)V]"
com.yodo1+advert,com.yodo1,advert,1.0.5,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; requestSingleUpdate (Landroid/location/Criteria; Landroid/location/LocationListener; Landroid/os/Looper;)V,[Lcom/ironsource/environment/LocationService; getPreciseLocation (Landroid/content/Context; Lcom/ironsource/environment/LocationService$ISLocationListener;)V]
com.yodo1+advert,com.yodo1,advert,1.0.5,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; getProvider (Ljava/lang/String;)Landroid/location/LocationProvider;,"[Lcom/moat/analytics/mobile/iro/k; ˋॱ ()Z, Lcom/moat/analytics/mobile/vng/o; m ()Z, Lcom/moat/analytics/mobile/vng/o; l ()Z, Lcom/tapjoy/mraid/controller/MraidLocation; <init> (Lcom/tapjoy/mraid/view/MraidView; Landroid/content/Context;)V, Lcom/moat/analytics/mobile/iro/k; ॱˋ ()Z, Lcom/tapjoy/mraid/controller/MraidLocation; <init> (Lcom/tapjoy/mraid/view/MraidView; Landroid/content/Context;)V]"
com.yodo1+advert,com.yodo1,advert,1.0.5,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; requestLocationUpdates (Ljava/lang/String; J F Landroid/location/LocationListener; Landroid/os/Looper;)V,"[Lcom/moat/analytics/mobile/vng/o; g ()V, Lcom/moat/analytics/mobile/iro/k; ᐝ ()V, Lcom/moat/analytics/mobile/vng/o; g ()V, Lcom/moat/analytics/mobile/iro/k; ᐝ ()V]"
com.yodo1+advert,com.yodo1,advert,1.0.5,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; getBestProvider (Landroid/location/Criteria; Z)Ljava/lang/String;,[Lcom/tapjoy/TJAdUnitJSBridge; getLocation (Lorg/json/JSONObject; Ljava/lang/String;)V]
com.yodo1+advert,com.yodo1,advert,1.0.5,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; requestLocationUpdates (Ljava/lang/String; J F Landroid/location/LocationListener;)V,"[Lcom/tapjoy/TJAdUnitJSBridge; getLocation (Lorg/json/JSONObject; Ljava/lang/String;)V, Lcom/tapjoy/mraid/listener/Loc; start ()V]"
com.yodo1+advert,com.yodo1,advert,1.0.5,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; getProviders (Z)Ljava/util/List;,"[Lcom/tapjoy/mraid/controller/MraidLocation; getLocation ()Ljava/lang/String;, Lcom/vungle/publisher/env/AndroidDevice; u ()Lcom/google/a/m;]"
com.yodo1+advert,com.yodo1,advert,1.0.5,['android.permission.ACCESS_WIFI_STATE'],Landroid/net/wifi/WifiManager; getConnectionInfo ()Landroid/net/wifi/WifiInfo;,"[Lcom/tapjoy/TapjoyConnectCore; <init> (Landroid/content/Context;)V, Lcom/yodo1/d/a/a/c/b; a (Landroid/content/Context;)Ljava/lang/String;, Lcom/tapjoy/internal/ab; a (Landroid/content/Context;)Ljava/lang/String;, Lcom/mobvista/msdk/base/utils/CommonDeviceUtil; getMacAddress (Landroid/content/Context;)Ljava/lang/String;]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.BROADCAST_STICKY'],Landroid/app/Activity; setRequestedOrientation (I)V,"[Lcom/bytedance/sdk/openadsdk/core/video/b/a; a (I)V, Lcom/mintegral/msdk/video/js/b/k; b (Ljava/lang/String;)V, Lcom/bytedance/sdk/openadsdk/core/video/nativevideo/f; a (I)V, Lcom/mintegral/msdk/video/js/b/k; b (Ljava/lang/String;)V]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.BROADCAST_STICKY'],Landroid/app/Activity; unregisterReceiver (Landroid/content/BroadcastReceiver;)V,[Lcom/yodo1/advert/c/a; onDestroy (Landroid/app/Activity;)V]
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.ACCESS_WIFI_STATE'],Landroid/net/wifi/WifiManager; getConnectionInfo ()Landroid/net/wifi/WifiInfo;,"[Lcom/uniplay/adsdk/DeviceInfo; getSsid (Landroid/content/Context;)Ljava/lang/String;, Lcom/bytedance/sdk/openadsdk/core/h; l (Landroid/content/Context;)V, Lcom/mintegral/msdk/optimize/SensitiveDataUtil; getMacAddress (Landroid/content/Context;)Ljava/lang/String;, Lcom/uniplay/adsdk/DeviceInfo; getDid (Landroid/content/Context;)Ljava/lang/String;, Lcom/uniplay/adsdk/DeviceInfo; initDeviceInfo (Landroid/content/Context;)V, Lcom/yodo1/e/a/h; a (Landroid/content/Context;)Ljava/lang/String;, Lmobi/oneway/sdk/common/c/l; a (Lmobi/oneway/sdk/common/c/l$b;)Ljava/lang/String;]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.READ_PHONE_STATE'],Landroid/telephony/TelephonyManager; getDeviceId ()Ljava/lang/String;,"[Lcom/yodo1/e/a/j; c (Landroid/content/Context;)Ljava/lang/String;, Lcom/uniplay/adsdk/Imei; getIMEI_SpreadDoubleSim (Landroid/content/Context; Ljava/util/HashSet;)V, Lcom/uniplay/adsdk/Imei; getIMEI_MtkSecondDoubleSim (Landroid/content/Context; Ljava/util/HashSet;)V, Lcom/uniplay/adsdk/Imei; getIMEI_MtkSecondDoubleSim (Landroid/content/Context; Ljava/util/HashSet;)V, Lcom/bytedance/sdk/openadsdk/core/h; m (Landroid/content/Context;)V, Lcom/uniplay/adsdk/Imei; getIMEI_Stand (Landroid/content/Context;)Ljava/lang/String;, Lcom/mintegral/msdk/optimize/SensitiveDataUtil; getIMEI (Landroid/content/Context;)Ljava/lang/String;, Lcom/qq/e/comm/managers/status/DeviceStatus; getPlainDid ()Ljava/lang/String;, Lcom/yodo1/e/a/h; c (Landroid/content/Context;)Ljava/lang/String;, Lcom/uniplay/adsdk/Imei; getIMEI_SpreadDoubleSim (Landroid/content/Context; Ljava/util/HashSet;)V, Lmobi/oneway/sdk/common/c/l; a (Lmobi/oneway/sdk/common/c/l$a;)Ljava/lang/String;]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.READ_PHONE_STATE'],Landroid/telephony/TelephonyManager; getSubscriberId ()Ljava/lang/String;,"[Lcom/bytedance/sdk/openadsdk/core/h; m (Landroid/content/Context;)V, Lcom/yodo1/e/a/j; d (Landroid/content/Context;)Ljava/lang/String;, Lcom/uniplay/adsdk/DeviceInfo; initDeviceInfo (Landroid/content/Context;)V, Lmobi/oneway/sdk/common/c/l; a (Lmobi/oneway/sdk/common/c/l$a;)Ljava/lang/String;]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.ACCESS_FINE_LOCATION'],Landroid/telephony/TelephonyManager; getCellLocation ()Landroid/telephony/CellLocation;,"[Lcom/qq/e/comm/managers/status/DeviceStatus; getLacAndCeilId ()Ljava/util/Map;, Lcom/qq/e/comm/managers/status/DeviceStatus; getLacAndCeilId ()Ljava/util/Map;, Lcom/uniplay/adsdk/utils/GetIdUtil; getBaseStationInformation ()V, Lcom/uniplay/adsdk/GeoInfo; initGeoInfo (Landroid/content/Context;)Z, Lcom/mintegral/msdk/base/utils/d; n ()I]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.READ_PHONE_STATE'],Landroid/telephony/TelephonyManager; getSimSerialNumber ()Ljava/lang/String;,"[Lcom/uniplay/adsdk/DeviceInfo; initDeviceInfo (Landroid/content/Context;)V, Lmobi/oneway/sdk/common/c/l; a (Lmobi/oneway/sdk/common/c/l$a;)Ljava/lang/String;]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.ACCESS_FINE_LOCATION'],Landroid/telephony/TelephonyManager; getNeighboringCellInfo ()Ljava/util/List;,"[Lcom/uniplay/adsdk/GeoInfo; initGeoInfo (Landroid/content/Context;)Z, Lcom/uniplay/adsdk/utils/GetIdUtil; getBaseStationInformation ()V]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.WAKE_LOCK'],Landroid/media/MediaPlayer; setWakeMode (Landroid/content/Context; I)V,[Lcom/bytedance/sdk/openadsdk/core/video/c/b; a (Landroid/content/Context; I)V]
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.WAKE_LOCK'],Landroid/media/MediaPlayer; start ()V,"[Lcom/mintegral/msdk/playercommon/b$5; onSeekComplete (Landroid/media/MediaPlayer;)V, Lcom/mintegral/msdk/playercommon/d$8; onSeekComplete (Landroid/media/MediaPlayer;)V, Lcom/mintegral/msdk/playercommon/b; b (I)V, Lcom/mintegral/msdk/playercommon/b$6; onSeekComplete (Landroid/media/MediaPlayer;)V, Lcom/bytedance/sdk/openadsdk/core/video/c/b; f ()V, Lcom/mintegral/msdk/playercommon/b; d ()V, Lcom/mintegral/msdk/playercommon/d; a (Landroid/view/Surface;)V, Lcom/mintegral/msdk/playercommon/b$8; onSeekComplete (Landroid/media/MediaPlayer;)V]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.WAKE_LOCK'],Landroid/media/MediaPlayer; stop ()V,"[Lcom/mintegral/msdk/playercommon/d; b ()V, Lcom/mintegral/msdk/playercommon/b; c ()V, Lcom/bytedance/sdk/openadsdk/core/video/c/b; g ()V, Lcom/mintegral/msdk/playercommon/d; p ()V]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.WAKE_LOCK'],Landroid/media/MediaPlayer; pause ()V,"[Lcom/mintegral/msdk/playercommon/d; a ()V, Lcom/mintegral/msdk/playercommon/b; b ()V, Lcom/bytedance/sdk/openadsdk/core/video/c/b; h ()V]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.WAKE_LOCK'],Landroid/media/MediaPlayer; release ()V,"[Lcom/bytedance/sdk/openadsdk/core/video/c/b; k ()V, Lcom/mintegral/msdk/playercommon/b; a (Ljava/lang/String; Landroid/view/View; Lcom/mintegral/msdk/playercommon/c;)Z, Lcom/mintegral/msdk/playercommon/d; p ()V, Lcom/mintegral/msdk/playercommon/d$6; run ()V, Lcom/mintegral/msdk/playercommon/b; f ()V]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.WAKE_LOCK'],Landroid/media/MediaPlayer; reset ()V,"[Lcom/mintegral/msdk/playercommon/b; e ()V, Lcom/mintegral/msdk/playercommon/b; a (Ljava/lang/String; Landroid/view/View; Lcom/mintegral/msdk/playercommon/c;)Z, Lcom/mintegral/msdk/playercommon/b; a (Ljava/lang/String; Landroid/view/View; Lcom/mintegral/msdk/playercommon/c;)Z, Lcom/bytedance/sdk/openadsdk/core/video/c/b; l ()V]"
com.yodo1+advert,com.yodo1,advert,1.5.9,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; getLastKnownLocation (Ljava/lang/String;)Landroid/location/Location;,"[Lcom/qq/e/comm/managers/status/DeviceStatus; a ()V, Lcom/moat/analytics/mobile/ogury/m; ॱॱ ()Landroid/location/Location;, Lcom/uniplay/adsdk/GeoInfo; getBestLocation (Landroid/location/LocationManager;)Landroid/location/Location;, Lcom/moat/analytics/mobile/ogury/m; ॱॱ ()Landroid/location/Location;, Lcom/mintegral/msdk/base/utils/h; c ()Landroid/location/Location;, Lcom/moat/analytics/mobile/ogury/m; ॱॱ ()Landroid/location/Location;, Lcom/yodo1/c/a; b (Landroid/content/Context;)V, Lcom/uniplay/adsdk/GeoInfo; getBestLocation (Landroid/location/LocationManager;)Landroid/location/Location;, Lcom/uniplay/adsdk/GeoInfo; initGeoInfo (Landroid/content/Context;)Z, Lcom/moat/analytics/mobile/ogury/m; ॱॱ ()Landroid/location/Location;, Lcom/mintegral/msdk/base/utils/h; c ()Landroid/location/Location;, Lcom/yodo1/c/a; b (Landroid/content/Context;)V, Lcom/bytedance/sdk/openadsdk/g/b$a; a ()Landroid/location/Location;]"
com.yodo1+advert,com.yodo1,advert,1.5.9,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; isProviderEnabled (Ljava/lang/String;)Z,"[Lcom/mintegral/msdk/base/utils/r; a ()V, Lcom/bytedance/sdk/openadsdk/g/b; b (Landroid/location/LocationManager;)Ljava/lang/String;, Lcom/mintegral/msdk/base/utils/n; a ()V, Lcom/bytedance/sdk/openadsdk/g/b; b (Landroid/location/LocationManager;)Ljava/lang/String;, Lcom/uniplay/adsdk/GeoInfo; isOPen (Landroid/content/Context;)Z, Lcom/uniplay/adsdk/GeoInfo; isOPen (Landroid/content/Context;)Z, Lcom/moat/analytics/mobile/ogury/m; ˋॱ ()Z, Lcom/moat/analytics/mobile/ogury/m; ˏॱ ()Z, Lcom/bytedance/sdk/openadsdk/g/b; b (Landroid/location/LocationManager;)Ljava/lang/String;]"
com.yodo1+advert,com.yodo1,advert,1.5.9,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; requestSingleUpdate (Ljava/lang/String; Landroid/location/LocationListener; Landroid/os/Looper;)V,[Lcom/bytedance/sdk/openadsdk/g/b; b (Landroid/content/Context; Landroid/location/LocationManager;)V]
com.yodo1+advert,com.yodo1,advert,1.5.9,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; requestLocationUpdates (Ljava/lang/String; J F Landroid/location/LocationListener;)V,"[Lcom/mintegral/msdk/base/utils/r; a ()V, Lcom/uniplay/adsdk/GeoInfo; initGeoInfo (Landroid/content/Context;)Z, Lcom/uniplay/adsdk/GeoInfo; initGeoInfo (Landroid/content/Context;)Z, Lcom/uniplay/adsdk/GeoInfo; initGeoInfo (Landroid/content/Context;)Z, Lcom/mintegral/msdk/base/utils/n; a ()V, Lcom/qq/e/comm/managers/status/DeviceStatus; a ()V]"
com.yodo1+advert,com.yodo1,advert,1.5.9,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; requestLocationUpdates (Ljava/lang/String; J F Landroid/location/LocationListener; Landroid/os/Looper;)V,"[Lcom/moat/analytics/mobile/ogury/m; ʽ ()V, Lcom/moat/analytics/mobile/ogury/m; ʽ ()V]"
com.yodo1+advert,com.yodo1,advert,1.5.9,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; getProvider (Ljava/lang/String;)Landroid/location/LocationProvider;,"[Lcom/moat/analytics/mobile/ogury/m; ˏॱ ()Z, Lcom/moat/analytics/mobile/ogury/m; ˋॱ ()Z]"
com.yodo1+advert,com.yodo1,advert,1.5.9,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; getBestProvider (Landroid/location/Criteria; Z)Ljava/lang/String;,"[Lcom/qq/e/comm/managers/status/DeviceStatus; a ()V, Lcom/uniplay/adsdk/GeoInfo; initGeoInfo (Landroid/content/Context;)Z]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.ACCESS_NETWORK_STATE'],Landroid/net/ConnectivityManager; getAllNetworkInfo ()[Landroid/net/NetworkInfo;,"[Lcom/yodo1/b/h/i; a (Lcom/yodo1/b/h/i$a;)Z, Lcom/bytedance/sdk/openadsdk/g/q; a (Landroid/content/Context;)Z]"
